ENTITY_ID,ENTITY_LENGTH
2908801,214.8931
5876,494.3489
2558223,389.349
2341323,99.80822
2915579,441.1057
1868912,38.94279
2486468,40.757473
1008652,55.53392
1587418,514.0114
1958878,177.94087
2676748,289.06116
353067,446.34494
1274156,395.11713
474007,451.06158
1251042,289.61505
838577,223.41296
851269,328.14816
946872,4.5553207
351440,476.82828
2331844,60.910812
2204064,288.66156
888334,4.7169857
1743175,372.87027
1964234,329.5398
254796,257.59027
1333459,178.92699
2482204,352.5928
2490384,513.002
1881177,120.49641
2400460,373.1576
190371,406.90887
2268722,349.40353
2851767,11.772452
454972,495.16058
2404895,191.06189
1022230,336.40042
391666,248.8708
258329,367.19086
2762950,76.973335
2362611,559.89343
2058267,346.38605
69560,516.3099
2489815,395.53473
2457945,293.76093
2786953,241.8345
277557,492.86682
446238,494.3489
2738887,9.691486
1129969,315.3397
2928228,302.2158
2468143,124.19242
2048698,144.70874
813267,189.63348
219810,567.05023
471379,226.83328
1373434,2.29883
1490490,8.656909
140940,407.67676
1874491,697.83344
170345,268.48038
328954,459.713
1767405,241.54361
227847,562.37683
1081147,308.54752
2368873,332.21396
1636201,386.0437
517838,373.1576
2312611,413.4319
2326486,453.65222
1155863,1.3920977
1674131,368.38165
780575,222.13017
832859,377.2456
2591412,292.66504
148208,368.94333
1177412,205.1713
2523597,27.362783
2501615,218.12274
1079973,335.03046
2392420,12.643206
877802,402.0061
693032,541.9759
1134245,223.62524
1743922,240.93329
1147692,441.94876
1910551,392.72925
2894385,549.4686
2651271,344.79413
2480973,252.40967
459420,367.86572
878427,2.4208999
2440000,119.59557
2157516,546.8817
314797,468.7292
2382082,124.17286
2134135,2.9011748
1391999,63.335564
951522,343.79062
1470945,255.71713
30155,461.49362
2194743,280.6031
1324241,418.19897
17422,368.7484
593097,369.13492
1669924,366.2279
315206,511.86298
1628691,474.61456
2048690,53.441788
488822,462.5905
2263683,81.74928
858298,312.73804
194247,236.03687
2742234,31.748224
2968833,416.72278
2743298,82.87293
2871839,217.67667
1017923,204.25786
2231584,117.752266
2530377,176.85086
255092,425.21307
1632255,246.80865
2767875,212.10025
2458140,47.868923
1299827,285.0874
1990668,304.57034
2174840,552.8469
588184,371.28992
2649354,147.13858
2963297,509.48636
2099590,375.21594
188273,629.9967
448941,703.0564
1606526,453.8529
567095,634.9469
2819969,110.50987
1019092,547.3823
1843786,80.84313
1296805,295.84406
1233116,163.52924
517927,448.66736
2456061,354.4588
2764062,299.84958
1416590,428.73254
1834880,386.6197
2822936,353.52295
2166856,177.66394
1587582,164.59044
2326894,668.254
1551511,105.39542
2793125,516.6564
1464979,115.87304
1874874,344.8985
2001792,214.70276
2763797,206.69635
1243095,248.4938
2249167,326.33127
2479160,436.34613
415174,493.0357
799354,372.87027
2925806,411.41064
2172295,237.71674
654212,373.1576
292611,424.11072
1922027,3.7630925
784602,342.27
676488,579.14197
246384,612.86945
2377073,359.38538
1292817,114.66706
1262657,529.7343
1605080,7.840541
2192492,223.0079
1727448,164.05786
858472,51.514847
2560171,555.8357
305031,516.8752
996891,4.0924945
2879378,523.25073
833958,414.21506
1479272,189.0887
741128,328.83173
755637,411.3701
2937711,533.8127
2812518,195.4111
2470937,363.16498
2754910,49.888832
1294028,267.18176
642459,373.1576
1236403,157.40573
2248303,96.484344
2205274,189.08691
2046404,201.00421
2613781,341.52637
1538496,219.10373
868092,373.01392
2877314,140.91348
982621,1.8266027
2351740,165.48975
1361425,358.6762
1032682,57.52243
2364966,225.93906
2187827,329.4833
2317822,231.0065
841296,225.10254
2258322,485.93854
1507375,58.259094
978098,342.27
612813,373.1576
117715,478.87003
2259491,210.77191
2523947,247.29167
1168364,222.34267
772442,2.3771884
1040412,341.64697
1708608,273.91727
808871,46.185146
2060768,425.72354
710283,373.1576
2902308,424.47916
1339934,53.69982
555869,583.0699
2136843,429.95206
1085199,124.173645
1582486,513.94763
1080573,565.4039
832797,372.96606
2243372,97.32369
1232820,363.08926
1890803,272.09308
2957441,373.34375
1960524,19.671017
2283130,1.3901757
129389,517.1482
313269,1.8440235
2335816,59.857018
594830,247.5228
845728,277.9308
1226899,210.41322
2247552,202.07666
2627681,664.10657
2520428,278.08798
268534,498.28876
1152420,268.57132
2730954,572.37445
2442126,686.6764
2283665,415.93103
1660485,100.32896
2503017,337.44388
353100,233.54877
2112636,78.79923
155346,7.913438
2433162,159.80515
1057415,245.14984
294189,365.7371
2099534,467.7197
1282691,628.76666
1418066,484.82202
917941,2.4168892
2239177,448.8627
2878477,133.59244
2612469,174.9825
2778770,258.24783
727163,548.8854
2217564,2.8610237
95780,703.2793
27164,2.289753
1464813,574.7842
95825,237.52467
530527,233.6652
897606,580.22034
4363,494.42392
1581951,49.11831
1485155,373.1576
2476600,504.94904
2066064,252.37114
14881,493.75623
627027,366.30823
418429,455.13022
953898,158.5415
1467261,45.33841
2167031,450.4234
2300584,108.21156
2111023,363.40472
1722737,2.757755
2586504,316.24408
2391737,70.766365
1482925,3.7504158
2317789,124.15662
790975,372.87027
761617,634.20374
2072610,85.07234
2911491,130.93552
1535241,318.6855
2877079,153.09688
2918031,114.27384
1761145,82.07319
58444,540.0129
2150102,73.22567
1175794,177.24399
1512636,34.667095
298064,232.19327
796489,1.4757924
1256979,146.73999
603949,373.1576
2561170,568.6044
1038140,213.8309
2528839,108.31401
2013817,7.130502
1325951,165.74841
1731845,153.78094
39576,124.60058
2259379,170.89323
2454455,448.20514
984005,420.74725
1296524,30.350204
2317867,107.91651
394060,5.727597
2418998,291.93564
1733421,365.60385
1823587,84.58587
1120530,365.87656
1671763,158.11285
982867,221.04063
477838,6.9792624
1798255,325.2978
2195014,397.60858
199458,567.92786
1754984,1.6233444
426704,235.69588
2088400,212.19556
1153462,325.52893
2024951,9.4475765
2349620,567.9852
2743404,69.267456
2343732,344.03088
679191,373.1576
1128533,152.45486
1977084,89.27511
946766,167.73535
1049310,205.48328
2776280,380.87054
2845629,300.2359
1458284,342.6853
2455969,386.7813
947721,222.98048
410499,576.3053
916294,241.2652
1281632,5.2973137
373985,370.52368
2093080,235.20245
283183,236.03687
1255260,313.76578
1568030,160.5247
1810379,495.16058
2647457,37.49169
1803703,220.88824
364157,367.19086
2106203,102.30089
138256,518.1775
2439695,341.5556
2449532,271.76904
2292629,343.24295
1076461,330.20044
1562028,233.691
1779738,345.57947
536470,369.518
1566880,615.354
8236,312.18512
1379433,189.91913
2030808,504.6729
2793265,67.99671
1353831,220.51022
162325,459.5362
2806092,78.34687
215434,444.44397
2570937,463.34314
2242238,402.5306
209055,369.03912
435381,363.8161
2217637,120.63943
2121848,163.90057
2995342,38.93821
560428,369.61377
2693390,194.80795
442142,273.97375
2760293,237.27573
1140321,281.17465
209546,373.1576
778357,541.6968
2792957,291.83606
1066089,484.66278
22585,563.41406
2024425,526.7207
1119521,239.12587
1287961,432.20764
468226,360.3722
150931,370.38004
1023475,297.7702
1344124,165.65363
653404,368.2292
1925605,265.44476
2975791,688.88257
493313,355.48373
299685,565.6709
2175151,311.06503
326834,368.6964
1441699,328.83768
2661274,96.56798
1593820,48.010082
249874,367.76196
2649789,398.41385
2310585,251.83728
998271,79.65414
821874,102.96034
1363818,218.35777
1387530,218.8341
2725052,488.91272
236385,1.9754133
1907430,388.25128
1107424,331.6239
1746957,244.73378
1228989,10.89109
663512,373.1576
76173,420.7909
716755,373.1576
2594748,437.05984
716247,373.1576
2206014,204.25682
2928638,152.40225
161379,362.5412
2183780,264.48328
130352,579.33435
2350298,270.558
1432976,144.33661
1910497,200.48318
1607004,186.5678
1215998,240.1333
2721177,447.98755
1993491,305.45142
2459168,415.12244
2805733,1.5486066
1804858,306.93073
610408,492.0564
501080,373.1576
2046737,504.70148
2531594,237.14883
2336501,1.8451288
392459,312.96036
2175974,186.52328
1527379,130.74661
2216348,348.31653
1514620,137.3067
1657207,184.93613
2647354,228.52367
2251185,97.14656
2880150,217.49301
2510890,175.1755
531843,315.0135
2457629,497.33942
1698259,257.54276
2116421,504.1228
1826164,2.6167586
2689958,74.53666
488419,372.104
439450,233.92908
2784711,105.91949
465927,632.236
762315,467.78433
2150556,9.523752
487066,369.37433
1371838,344.83557
761824,371.9125
1586137,134.26271
1037054,452.2989
2591149,187.21591
878955,341.87286
2848036,686.6764
87192,365.789
980512,210.57858
1694113,176.28085
285228,318.32727
2307939,1.7394819
1049958,314.05112
658564,222.89442
2687521,566.6465
1220083,373.20547
1387773,281.19855
568295,224.59528
2823808,136.7769
813609,412.66278
1851461,153.21432
2415902,285.37552
2330727,59.14492
1709246,12.631905
1409602,476.34656
2057233,73.010124
1820888,382.42453
2285218,46.650833
2190578,466.9311
1576390,373.20547
2927692,56.36303
2362255,515.7267
2298729,341.93524
873840,5.307625
1861341,3.483588
114126,538.1144
1763314,206.779
1888446,338.86627
1473254,2.3737087
2699715,277.6361
1956158,211.39407
2119740,212.15575
1682020,436.96924
1146847,4.7708087
1577570,157.66623
998814,286.00732
2916796,229.18622
1428118,219.91594
992750,215.07918
556195,517.0898
947689,2.7087877
774956,545.05444
1112711,1.5538574
2038561,45.08673
1755958,153.93951
636851,462.49414
706485,373.1576
2641162,163.92714
904655,373.1576
586320,367.91766
1665915,137.40802
1480248,329.08386
1689350,196.1559
2073276,631.5111
2939799,158.50629
435325,367.03506
12918,421.58606
2598579,202.99644
2546554,257.41452
2806091,2.7244744
1818458,18.190237
1320755,423.35355
552188,494.3489
1598911,92.9164
1920513,494.37906
2953918,690.7047
2201616,296.92816
651837,373.1576
2782818,265.30307
1315464,150.13644
1094391,484.2157
1613013,257.4646
1037852,129.6485
2977052,418.45294
2774946,379.4157
809828,342.27
1420529,268.89722
1529410,452.70526
2848967,464.1825
1126291,295.92493
1952909,423.90918
1853630,373.1576
589895,328.91022
238167,309.72363
392420,219.19916
1234986,233.95601
2658685,304.04984
1684500,41.877823
2198425,199.845
1760721,251.66602
669966,700.01074
2845462,254.10959
2468598,163.36748
2147732,606.9352
297749,548.7839
2370399,54.14713
1021103,231.48874
745711,373.1576
988495,2.5022178
534183,371.28992
1156416,378.5124
992616,411.078
1201186,5.0659056
2645732,686.6764
2509517,88.65655
2062502,287.90564
2812241,501.15833
191995,516.93726
1648362,121.15049
1901741,237.5571
750091,581.34937
873697,439.0022
1334896,419.36914
621471,270.339
165688,644.48267
822098,167.24965
1058281,372.34827
2654230,149.46634
1096892,320.67194
2387156,391.8584
110144,613.87976
9746,469.28732
915094,529.2122
504479,493.1107
1284653,451.26498
2952312,581.45245
1467184,54.405334
2666391,488.48035
2959026,76.187386
2387354,34.39347
2196387,226.0748
1320781,282.70993
279224,579.2861
2816419,466.0935
380632,495.16058
1869120,118.73451
1445973,441.49695
1115108,211.68248
2363608,263.1734
1997881,299.4486
341860,568.9189
1637071,240.82217
2002281,30.824762
2540372,271.87814
504100,558.9844
176972,373.1576
2059965,495.89624
1643888,11.279356
2596822,281.0252
1867292,233.05493
1541276,146.16064
2596305,2.14188
2228783,362.93353
2552314,102.67426
1414897,281.754
1561680,547.1199
1328486,39.35482
2132578,13.596527
661570,373.1576
1159061,371.2401
2828190,507.5785
2040057,418.5866
1257042,382.11725
2014310,182.30667
2696433,261.2161
1507364,196.29893
2754539,171.00722
402268,312.96036
228669,330.1751
2775914,217.284
631781,373.1576
481038,370.85892
2657228,218.92764
1329332,561.95496
1164567,2.2549658
1220460,273.24225
1532741,41.649147
1118538,39.610794
185776,636.16534
1380769,254.8827
1604430,302.98724
1902470,1.2807779
2389259,267.53204
1344363,69.64553
1842200,210.41565
195189,492.5291
1817383,166.33432
2698214,483.63596
1418289,516.1694
1783079,290.10254
796948,373.1576
625123,373.1576
185117,371.48145
1158102,283.41846
2628907,382.5317
661083,373.1576
479270,485.2393
1844928,175.36948
1166936,308.70206
2448427,41.957466
2054050,591.92676
1679348,111.51806
271636,370.18848
913493,373.06183
1101743,1.7587295
1441653,341.54315
2067181,48.16398
570445,234.92096
2460850,32.544765
686979,372.63083
38720,468.98596
1256665,82.129906
2968938,158.59366
994449,495.16058
2962792,118.303604
1127355,269.51733
2132485,416.3493
1092469,342.58017
22217,457.48724
1476379,115.364296
279001,663.8923
2794577,367.157
1690404,237.19174
1743273,9.977304
2254421,597.1876
2371092,310.75012
1211110,255.52039
2815159,186.9545
561949,320.59332
329771,424.02365
2133169,140.59665
283308,235.26193
686237,356.64392
1816627,198.8342
1545007,33.878693
2698518,253.69289
1118315,186.91933
1492886,4.277069
2601069,4.6711135
2065962,3.1800644
1052645,355.91858
1477723,1.3605589
355002,475.43982
42539,181.14624
2930346,306.98257
1798946,383.03174
1346094,417.8942
433365,413.2436
1241417,6.012277
947229,430.30756
1602990,183.27429
1120218,59.42425
2135943,281.28394
2448413,10.492076
932456,344.7621
47593,236.03687
2744854,339.78156
2140155,296.64667
2407957,22.457155
1945187,322.80524
13526,314.09338
537175,318.5664
2735897,184.5121
988893,3.916797
1674344,454.46558
500106,368.5407
1983728,134.52072
2946452,169.12312
1152416,226.73459
2601982,43.40925
2879682,195.2618
1281768,214.68204
1057440,412.7549
351141,379.66492
387501,555.8734
2052734,140.72702
401952,222.89442
2849951,570.41797
1749139,41.28643
86464,297.74207
321030,222.90456
2847314,686.6764
1867278,135.55133
1876516,289.91345
1851078,53.086422
2311999,470.97656
186449,457.4823
1656346,271.29935
2814117,95.80271
449922,388.21625
1560680,59.35463
2500998,472.91846
678839,365.6333
1239732,10.097544
1763483,241.95723
1476403,195.00159
2056818,380.84647
1486661,513.4548
1645086,393.05325
1826126,94.83073
2482081,204.16937
2117024,184.12762
2193241,523.3959
15837,368.4369
1624762,438.27448
1870507,280.98865
1188952,282.98688
2449924,244.48433
2154834,52.19211
2679544,315.21512
1739029,216.67734
522932,222.84888
799405,343.30835
906403,373.06183
548843,518.7469
2205036,352.2027
1796257,518.7284
606226,373.1576
2945210,315.7087
2100624,441.55264
728284,373.20547
508487,373.1576
1979353,475.29065
2789897,196.45761
2026416,368.58423
2865756,53.66107
1633479,407.5896
1604513,56.856117
2357221,394.10065
558530,369.56592
1376688,293.0408
1931027,359.35834
2007587,217.50613
757986,518.5679
269407,492.86682
129570,467.78433
2504489,406.72345
118164,456.12897
2065789,5.456008
1360102,243.47281
1386018,148.0238
2471168,166.3438
494178,581.5209
2000278,22.829706
2422529,285.54053
975367,236.07979
802198,195.50778
362692,617.77924
812555,441.213
1800855,261.91183
1868697,126.72996
220941,364.1186
2446779,312.12164
654225,373.1576
2260156,315.87103
412326,581.5209
2780458,2.2378635
511048,366.04858
2829695,619.58594
1461456,370.43384
1678159,371.74615
1361085,363.08926
1125208,2.148607
2751700,390.5444
177171,444.66223
54391,368.7484
2769846,81.63697
250542,235.69588
1479759,178.19771
778342,369.6138
2523801,298.37964
494458,347.28815
387296,364.9583
1315048,210.09705
2682495,854.57117
187298,2.4413643
225256,556.8355
845982,92.49864
1949032,273.4578
145275,571.1206
1844851,393.66718
2663672,274.13055
1183145,23.880554
499381,366.3601
876108,2.3071194
462938,518.3622
2264268,387.61578
1060399,185.39178
2648339,148.25127
181010,6.7586913
139501,422.84442
1753654,151.64342
2920683,269.53375
2788906,113.62133
1855866,216.9544
390973,3.9902358
735742,367.91766
164609,300.3189
703811,368.2811
2240602,68.251625
1949200,24.0376
1336517,100.876785
1184132,219.1467
971664,335.72827
581126,487.64163
1563776,176.37868
2618753,323.7298
1153665,543.3762
2270753,296.2495
1342960,381.01147
767362,204.38039
1611726,425.09988
650498,373.1576
1385588,246.75528
2511582,296.02307
2412908,278.26526
1413948,144.18832
21616,1.8881388
2535310,394.90552
2090035,329.0184
2630610,518.8031
2235196,148.67307
1895581,8.481454
2350226,214.56778
2896868,644.34424
1511464,91.16077
1667563,281.50452
2319591,24.946484
1011029,116.23048
2045544,579.537
2029630,272.79132
2632965,209.62485
1426443,404.55594
642151,373.1576
2852290,170.604
2791673,302.8853
890409,281.64917
1158426,341.90656
428286,388.68808
312855,389.41113
1487650,148.05716
4210,486.2296
1758247,6.603275
864965,253.49702
2848633,83.46611
2374715,411.2956
2637976,289.5758
376000,414.15143
2793569,388.44653
2513967,209.5835
938551,109.711716
1864572,92.862755
1255938,218.74167
2357733,3.4128253
2224943,195.43353
1344821,4.7138987
1707889,417.8942
1305961,304.78482
1851985,476.83856
2611449,28.785944
847579,455.62552
875084,288.40573
1481362,39.292336
2931902,493.7275
1651119,617.1002
1291028,180.23013
395265,494.42398
831771,220.34824
1847486,295.80115
2249429,264.12476
1359319,567.35236
257708,672.58673
1438484,86.00402
1924611,119.90324
970844,231.85468
725444,368.59262
430551,317.66614
2348946,404.52008
97560,493.167
3625,522.1738
1266951,566.7605
994076,418.48804
2922802,484.8122
1726520,105.00407
1842538,372.87027
2355744,221.57898
1775164,394.43555
448439,608.4647
1906460,337.8338
2506120,231.85486
2522789,492.83545
2203387,663.56464
1569131,270.98132
2539341,183.50845
358626,403.69754
651532,373.1576
586717,462.15286
1980334,277.15228
601904,376.85364
593556,369.518
1784740,33.035545
134379,370.38004
2567637,400.04733
1472152,147.25449
1503606,141.72215
1365916,269.74487
133571,648.6788
2983956,529.6768
1921584,150.97032
1084813,217.7232
2250031,192.57364
907075,526.91943
2582886,269.00613
576026,465.59326
2920353,139.88197
955139,373.20547
1577398,191.47415
2985267,427.5694
2730203,25.504412
176282,2.9382124
2186537,118.15488
2406061,346.14496
1744663,473.56583
83240,590.5563
66942,531.5996
2870008,363.12054
762857,514.8868
44734,435.10464
1804182,353.70392
379948,29.437101
2902366,76.958115
1136732,105.26253
1473658,120.857796
501309,493.35458
1775805,296.9842
2577998,565.4376
2244796,165.29657
678362,373.1576
1992516,375.07184
2214833,373.1576
494247,296.13983
927667,3.8615038
887875,433.59717
2331556,56.699123
361710,223.52213
371924,371.28992
2180116,205.94803
705634,235.32391
1881520,67.63038
2272977,89.58906
2946931,139.2087
90994,235.19913
1721693,4.181094
495901,493.29828
922680,701.30865
1644254,191.35353
59013,270.33902
1842647,18.561853
1713821,395.79953
459261,222.89442
737787,316.63965
1441342,230.0482
307293,266.11432
2527706,159.65979
645749,373.1576
932110,287.169
1407535,434.50476
2379141,398.29486
1467338,90.06722
135634,169.04097
1422992,110.76084
2028304,261.3235
1030412,421.02588
786016,547.39575
717033,373.20547
1840374,2.4980822
1178424,252.68513
2061846,580.9823
605308,235.91287
174561,47.02304
2207474,264.21198
365187,365.7371
961864,340.548
2538649,351.31912
20346,319.5796
1509730,415.88574
500784,313.97412
1930386,354.4588
2559537,489.02002
1955867,8.059881
2601887,224.08119
1128306,12.840915
2657844,84.49897
213648,324.61896
1295053,367.53317
2609360,432.93018
302432,367.76196
244254,235.69588
483151,377.6729
56115,370.8665
1398411,334.31195
74133,335.56674
928630,2.2276049
1616743,52.22927
2469113,152.17847
557031,681.5967
926215,65.20992
388045,428.0226
2396377,261.24677
715521,372.48712
2242530,110.63328
536179,197.0243
1034731,5.742754
1674325,649.77966
2530865,329.37592
1087807,373.20547
932470,320.35486
2519263,275.05447
2974572,296.51538
2842797,370.47174
1071603,373.71832
403453,595.75055
191187,368.59262
1417381,134.53726
1140394,439.8235
2446352,108.96816
2277763,216.31342
1049553,357.24356
292382,487.59665
173385,560.39905
1193159,494.8366
1525463,438.44452
1471237,8.999754
2294063,100.90439
1008243,332.24976
2681917,239.39749
2688088,449.13025
299407,442.11456
2668071,636.92334
2579539,207.55966
2181201,311.02557
1981303,91.78806
668841,516.57666
1933203,281.72897
2475046,279.3226
2227949,334.47415
427345,413.90988
2682352,366.50223
402133,347.05002
2014065,427.35886
2862317,593.0091
1409560,358.43863
2638589,274.38068
2720962,155.90317
2569665,454.92755
786205,342.27
2057583,302.58966
1938734,218.21077
1151684,311.91077
496902,295.67902
2558504,271.58563
1931081,153.62967
660836,365.6333
2065103,354.83224
2043657,100.26447
1852989,126.337616
905887,223.17867
1729894,161.47592
2905355,285.68256
1978191,176.71335
853601,318.15305
1206343,227.65733
1779731,209.82138
2744416,234.3146
696967,230.4793
1827349,142.80788
2869407,597.3325
855793,64.24416
2329115,167.77814
751959,373.1576
1266956,126.752144
2383105,95.58672
2251400,349.41647
1987497,470.12415
592112,372.72662
838088,574.9188
2161619,139.02982
1459120,238.83215
2404991,194.5271
1410276,17.783915
1003788,305.07416
450122,161.28096
2355549,233.92703
2356829,97.51636
2765424,389.51392
1676638,196.65726
63877,472.9513
479668,371.28992
6706,713.477
1195320,566.98553
1951609,213.93196
2416772,419.81396
684077,570.25586
504505,363.07532
2634144,221.95572
942795,35.735825
915035,342.27
146740,518.0364
9094,2.4847693
2529621,354.1299
1298617,284.40784
1032431,152.7714
1388559,163.03787
697555,517.0692
2992806,383.58508
2974146,100.815636
244902,313.97412
2319949,410.65253
1057861,588.09534
963650,223.0908
2501363,278.93472
828316,416.28955
553756,493.24203
626129,373.1576
876502,184.78403
813947,312.72165
346512,596.39014
1162161,453.02057
2535955,517.14764
1752215,149.57886
1071862,149.2886
2282317,664.13354
2719106,398.4618
2931560,384.12732
447478,493.5047
2534192,368.4369
1056144,222.18575
737123,367.65808
2313995,1.2487575
2328042,365.77017
1889636,161.54495
998220,128.50601
658035,373.1576
2725106,847.2876
1254634,341.85446
2336772,373.1576
2525632,194.21251
1738813,76.27117
1170253,262.86072
2055323,219.32275
1770198,376.56763
405241,493.37338
1980306,517.24176
2276686,373.1576
154742,473.2663
1057942,90.92593
1623191,197.9107
100810,548.8829
852559,83.95152
2393926,495.16058
593816,373.20547
2376283,314.21265
901548,305.16046
2991794,610.6524
2280495,264.4378
2277401,609.2097
2570532,477.912
767812,525.80365
673827,468.7494
2593433,203.32745
383558,373.1576
863083,373.20547
2992668,194.98593
641912,373.1576
2980935,223.34653
1086701,373.06183
682993,548.65955
672964,373.1576
1306003,305.74213
2486403,292.95798
1381871,87.07943
603958,368.38495
1743436,221.26866
565535,520.9362
938375,195.4766
1770023,209.05145
1770669,383.59326
2019311,206.82156
1702939,138.67216
1045447,124.19692
1896660,164.5775
443354,4.8060713
397803,420.68445
401729,234.82797
1923938,281.72897
359343,594.3595
1186046,19.891054
2615257,209.6912
1135641,95.77781
517178,342.9593
2571085,442.0428
407390,493.1482
811549,341.64697
2062784,145.48335
361874,552.756
1696506,272.62842
2775086,327.54837
40805,590.7209
1546147,54.231674
1605597,443.41498
2457606,310.85812
202721,608.86755
94576,368.5407
2597334,320.81317
623211,373.1576
2752566,377.87338
2513047,326.4616
1698926,449.87762
1296953,325.28455
2690987,262.1781
2147516,579.537
1358664,216.08289
1817774,83.68998
970095,3.2043798
1359627,1.6086233
2584964,208.55087
512834,369.37433
82592,535.98
1048341,158.87817
264540,433.50018
2835380,192.84492
1601575,76.79397
2434606,269.79407
2992786,686.6764
1237778,132.9241
1990690,146.62036
690958,516.51514
2957883,542.4741
523191,258.44257
1931504,505.02863
683688,434.0047
1961877,160.81332
355279,540.0901
2699237,221.31071
404332,376.6209
2472796,439.78143
365669,359.1076
940914,301.60596
1709336,184.65897
1326889,59.194477
1747778,218.79025
1976289,560.161
2744753,146.91171
2944028,686.6764
2558819,118.40928
1065263,387.97144
2629080,115.216576
19728,568.43274
1884560,488.33307
2718125,311.44724
265642,235.91287
249762,235.69588
2882048,310.52124
2455352,32.682484
2526780,132.93076
911712,373.1576
534973,573.2422
311358,293.97864
738465,295.39777
2242621,635.2826
1841044,138.17812
1957950,2.0747497
2164372,314.37842
836382,118.87278
1721380,260.51938
1701972,91.93231
2487823,347.8271
428844,368.59262
999906,381.49155
95721,494.42392
1125366,373.1576
2417036,712.61066
2170414,234.74158
601464,366.51587
1546781,243.86543
1542246,183.16342
2222926,1.6096511
507431,570.3674
1735769,129.15587
759963,532.2931
2786430,582.9295
2863356,654.492
2152279,100.43558
1544496,331.05972
455882,332.5205
2944358,686.6764
737955,579.527
528433,522.5665
541208,393.65643
1420526,374.4048
1854030,201.86768
623035,373.1576
1095219,222.81743
2965602,377.34943
2616505,602.0548
2641038,357.3432
2670289,227.08873
2323862,3.184216
53876,83.70029
1844900,215.09332
2754052,231.27849
2534635,83.83311
420275,627.81775
1268588,529.7343
803264,192.75867
202243,349.0275
2861757,404.51883
2947610,2.899769
1811885,474.47842
1707510,409.0007
173004,368.4369
1659489,189.05702
1746628,236.92146
1895964,3.2844613
809294,151.33356
228587,647.84955
662755,373.1576
334356,548.59863
552355,394.38617
1606924,216.98186
2931924,318.77087
2562270,462.9456
2821610,504.7315
1165826,11.7345295
785998,342.78918
2396638,116.35687
1625713,372.96606
2109247,292.08112
434201,230.3213
164112,617.1266
1681924,169.48105
952869,69.868034
376743,360.3722
1800931,265.0476
570270,492.90436
2630396,144.29413
124104,307.53687
47858,504.93884
1552656,337.2111
2343203,509.1475
2304122,591.3845
2583002,301.43323
622492,368.4369
1119268,125.22602
301267,487.43085
1494123,165.02757
1034681,74.089874
731949,230.65985
1933187,281.72897
1445737,42.65856
1037802,462.45496
1801064,468.7749
538257,368.59262
2229101,667.26935
113412,461.11285
2200374,405.83374
2360922,86.3628
568432,1.5364268
2660251,193.68683
2989045,228.36322
1805570,435.01163
2294864,172.87119
935243,275.98755
2835236,408.2107
2045557,294.12195
2286759,169.85901
2003743,126.10861
519346,465.97284
187656,13.176128
2909712,252.58719
202159,368.9912
2207697,396.38177
2669984,166.3173
2773481,514.8966
2499870,561.99084
2007674,182.02083
1310427,204.43033
1462754,293.41095
2950065,358.3128
2443617,321.7906
2033545,441.30026
1621576,546.001
1512460,19.511786
2909013,7.2392936
472103,492.99817
931321,97.00994
2791645,229.95377
1018882,62.439808
2795558,330.1203
2337509,57.23363
806722,58.34044
2029959,191.15099
1942563,287.61444
1621450,2.8381276
1048640,51.3228
1035338,46.691605
1574258,163.64674
1019512,200.55865
1771427,96.70971
901415,338.97107
106996,500.82483
1904672,409.31567
354625,495.16058
1726106,541.396
1087618,275.27316
2325261,171.5102
1238038,33.405235
1120990,283.18945
2645630,69.38891
1901552,514.54504
622345,373.1576
2663377,245.39352
694485,489.19205
675368,373.1576
454841,235.94385
44215,295.97592
2057793,123.55215
343250,593.2486
1399420,246.13538
2121936,449.60254
2487317,613.63416
1522329,213.17711
1117143,561.853
2416015,33.1602
374019,629.3144
2559829,602.02747
2803677,242.7753
923320,222.81743
2365476,219.37204
302761,465.7266
1659222,348.24774
2061175,382.2002
2850683,602.46094
683638,222.36292
455345,230.34348
2354034,383.315
1091284,467.49994
1053257,254.32713
702394,205.0332
866979,315.07227
2605379,30.658821
1247552,255.254
1783320,57.594715
495447,422.81085
1735083,262.3824
2991161,168.68701
1909061,76.583
2924954,2.0564623
1164563,140.49307
625771,373.1576
1727392,296.40265
1070411,201.79865
2196487,87.36069
1288928,335.85986
650826,373.1576
237701,460.96143
1817432,127.234184
288266,458.941
2595290,122.16393
1438216,732.106
2287235,445.7487
450134,580.8594
165703,363.1931
1578216,244.02042
608493,373.1576
42598,231.8213
655871,373.1576
734369,575.1875
1317796,571.04767
2050064,373.1576
582949,563.48975
1772914,237.98561
1291473,219.91794
2091613,279.0276
537463,222.22119
1542036,222.04227
114267,536.6708
2073112,2.3146205
797324,342.27
652313,373.1576
78414,367.71
1031018,5.7558303
2211505,152.95758
765907,367.65808
97700,354.23395
558727,368.14316
2653809,108.93038
2806512,221.68451
1858606,374.8666
2383778,336.07257
2419931,9.66003
291887,236.03687
2650820,316.54855
650686,373.1576
387118,454.74902
446716,487.50665
227694,577.723
1260472,544.69336
228090,623.7319
673174,518.61053
141452,453.34082
2498878,108.66037
2339362,281.805
1904546,296.42444
2524921,263.32587
86988,370.38004
2245514,373.20547
2596074,263.9605
1350735,4.047495
2552805,156.29803
1170362,529.5129
931123,425.7376
1271303,138.11096
2203090,533.38904
214417,314.21265
2818803,225.38779
565234,318.6255
432362,367.76196
2229382,142.81583
1900446,302.3249
2224530,301.66504
